game_id,gameid_num,away,home,tm,line,min,fgm,fga,3pm,3pa,ftm,fta,off,def,tot,ast,pf,st,to,bs,ba,pts
20131208INDOKC,21300302,IND,OKC,IND,170,240,34,85,7,21,19,21,9,20,29,13,18,9,13,4,8,94
20131208INDOKC,21300302,IND,OKC,OKC,-200,240,47,77,5,13,19,20,10,36,46,27,24,6,18,8,4,118
20131208TORLAL,21300303,TOR,LAL,TOR,220,240,40,82,4,26,22,25,6,32,38,19,18,11,11,4,3,106
20131208TORLAL,21300303,TOR,LAL,LAL,-260,240,34,79,9,28,17,20,8,32,40,22,23,7,19,3,4,94
20131209GSWCHA,21300304,GSW,CHA,GSW,-240,240,41,90,11,37,18,22,10,43,53,20,24,3,15,6,4,111
20131209GSWCHA,21300304,GSW,CHA,CHA,200,240,43,94,6,12,23,29,7,39,46,22,16,6,7,4,6,115
20131209LACPHI,21300305,LAC,PHI,LAC,-600,240,35,82,5,27,19,29,9,40,49,20,22,10,12,4,0,94
20131209LACPHI,21300305,LAC,PHI,PHI,450,240,33,92,3,21,14,19,14,36,50,26,26,7,16,0,4,83
20131209DENWAS,21300306,DEN,WAS,DEN,-120,240,30,73,7,21,8,14,12,36,48,19,16,10,20,4,7,75
20131209DENWAS,21300306,DEN,WAS,WAS,100,240,32,89,5,24,5,9,16,30,46,18,16,10,14,7,4,74
20131209ORLMEM,21300307,ORL,MEM,ORL,400,240,30,75,6,22,19,20,3,32,35,12,15,7,12,8,4,85
20131209ORLMEM,21300307,ORL,MEM,MEM,-500,240,36,86,10,17,12,17,11,41,52,23,21,4,14,4,8,94
20131209PORUTA,21300308,POR,UTA,POR,-300,240,40,85,6,19,19,20,11,33,44,23,19,6,11,6,5,105
20131209PORUTA,21300308,POR,UTA,UTA,250,240,36,82,1,7,21,23,11,32,43,13,15,6,12,5,6,94
20131209DALSAC,21300309,DAL,SAC,DAL,-185,240,37,95,5,27,18,20,9,30,39,22,25,14,16,4,4,97
20131209DALSAC,21300309,DAL,SAC,SAC,165,240,38,81,9,25,27,34,11,40,51,23,23,10,21,4,4,112
20131210NYKCLE,21300310,NYK,CLE,NYK,120,240,40,87,10,31,4,5,9,22,31,27,19,4,13,5,1,94
20131210NYKCLE,21300310,NYK,CLE,CLE,-140,240,42,74,9,19,16,22,9,29,38,25,13,6,12,1,5,109
20131210MIAIND,21300311,MIA,IND,MIA,140,240,33,77,4,21,14,20,6,27,33,20,21,13,12,6,2,84
20131210MIAIND,21300311,MIA,IND,IND,-160,240,34,67,5,15,17,25,9,34,43,22,21,7,21,2,6,90
20131210SASTOR,21300312,SAS,TOR,SAS,-400,240,45,82,13,23,13,16,8,28,36,30,18,8,14,3,3,116
20131210SASTOR,21300312,SAS,TOR,TOR,320,240,38,83,10,23,17,19,11,27,38,23,18,6,17,3,3,103
20131210OKCATL,21300313,OKC,ATL,OKC,145,240,38,86,4,18,21,28,10,44,54,27,19,8,16,7,5,101
20131210OKCATL,21300313,OKC,ATL,ATL,-165,240,31,87,9,26,21,27,12,33,45,24,22,10,15,5,7,92
20131210BOSBKN,21300314,BOS,BKN,BOS,110,240,35,80,11,22,15,21,10,25,35,14,22,8,9,1,2,96
20131210BOSBKN,21300314,BOS,BKN,BKN,-130,240,39,70,3,12,23,28,8,34,42,19,16,4,13,2,1,104
20131210MINDET,21300315,MIN,DET,MIN,-120,240,41,85,11,24,28,33,14,32,46,31,16,12,12,0,5,121
20131210MINDET,21300315,MIN,DET,DET,100,240,39,83,8,28,8,16,11,28,39,22,24,4,20,5,0,94
20131210MILCHI,21300316,MIL,CHI,MIL,210,240,30,75,2,11,16,20,12,27,39,14,16,7,15,11,8,78
20131210MILCHI,21300316,MIL,CHI,CHI,-250,240,31,83,3,15,9,14,13,29,42,21,23,7,18,8,11,74
20131210PHXLAL,21300317,PHX,LAL,PHX,130,240,44,85,7,23,19,21,10,33,43,24,22,6,13,3,3,114
20131210PHXLAL,21300317,PHX,LAL,LAL,-150,240,39,80,5,19,25,32,7,26,33,22,20,7,11,3,3,108
20131211ORLCHA,21300318,ORL,CHA,ORL,170,240,38,90,7,19,9,9,14,38,52,18,17,6,14,4,7,92
20131211ORLCHA,21300318,ORL,CHA,CHA,-200,240,31,84,4,17,17,18,9,32,41,23,14,6,10,7,4,83
20131211LACBOS,21300319,LAC,BOS,LAC,-220,240,34,76,6,17,22,34,8,29,37,20,17,9,13,6,5,96
20131211LACBOS,21300319,LAC,BOS,BOS,180,240,33,80,6,17,16,19,8,32,40,20,23,5,16,5,6,88
20131211OKCMEM,21300320,OKC,MEM,OKC,220,240,40,71,9,18,27,33,8,34,42,22,27,8,21,5,3,116
20131211OKCMEM,21300320,OKC,MEM,MEM,-260,240,34,81,6,15,26,34,9,24,33,17,25,11,12,3,5,100
20131211SASMIL,21300321,SAS,MIL,SAS,-800,240,46,88,4,17,13,17,17,35,52,25,21,8,15,2,4,109
20131211SASMIL,21300321,SAS,MIL,MIL,550,240,29,84,2,15,17,23,16,21,37,16,18,7,12,4,2,77
20131211PHIMIN,21300322,PHI,MIN,PHI,800,240,39,74,9,20,12,14,5,32,37,22,25,7,26,7,2,99
20131211PHIMIN,21300322,PHI,MIN,MIN,-1200,240,37,96,7,20,25,29,17,28,45,23,15,9,13,2,7,106
20131211DETNOP,21300323,DET,NOP,DET,120,265,42,96,5,21,17,27,15,28,43,17,19,10,13,6,7,106
20131211DETNOP,21300323,DET,NOP,NOP,-140,265,38,84,9,23,26,32,16,35,51,23,22,10,15,7,6,111
20131211CHINYK,21300324,CHI,NYK,CHI,170,240,24,72,6,21,24,29,16,32,48,12,19,9,22,7,7,78
20131211CHINYK,21300324,CHI,NYK,NYK,-200,240,31,76,5,19,16,19,10,29,39,17,21,16,13,7,7,83
20131211UTASAC,21300325,UTA,SAC,UTA,250,240,48,89,13,23,13,15,12,27,39,35,27,7,6,8,4,122
20131211UTASAC,21300325,UTA,SAC,SAC,-300,240,35,78,4,13,27,33,13,27,40,13,20,2,12,4,8,101
20131211DALGSW,21300326,DAL,GSW,DAL,200,240,37,88,8,23,11,14,8,35,43,24,15,9,11,4,6,93
20131211DALGSW,21300326,DAL,GSW,GSW,-240,240,37,86,12,28,9,15,14,36,50,20,18,6,18,6,4,95
20131212LACBKN,21300327,LAC,BKN,LAC,-115,240,26,70,6,24,35,52,9,34,43,15,20,6,14,1,0,93
20131212LACBKN,21300327,LAC,BKN,BKN,-105,240,33,74,8,20,28,30,5,37,42,18,31,5,13,0,1,102
20131212HOUPOR,21300328,HOU,POR,HOU,120,240,40,94,5,20,19,24,15,33,48,16,23,11,8,6,7,104
20131212HOUPOR,21300328,HOU,POR,POR,-140,240,39,89,8,27,25,30,15,37,52,22,20,4,14,7,6,111
20131213CHAIND,21300329,CHA,IND,CHA,700,240,39,83,4,12,12,17,8,30,38,19,19,5,11,4,10,94
20131213CHAIND,21300329,CHA,IND,IND,-1000,240,36,76,8,21,19,25,6,38,44,19,21,6,12,10,4,99
20131213CLEORL,21300330,CLE,ORL,CLE,115,240,42,87,8,21,17,20,7,37,44,18,16,6,10,3,5,109
20131213CLEORL,21300330,CLE,ORL,ORL,-135,240,37,85,11,30,15,16,8,37,45,22,21,7,12,5,3,100
20131213PHITOR,21300331,PHI,TOR,PHI,250,240,37,84,9,23,17,21,12,30,42,19,18,7,17,5,5,100
20131213PHITOR,21300331,PHI,TOR,TOR,-300,240,39,82,10,25,20,24,10,37,47,24,19,8,15,5,5,108
20131213WASATL,21300332,WAS,ATL,WAS,210,265,42,100,4,14,11,18,18,42,60,26,20,4,17,3,1,99
20131213WASATL,21300332,WAS,ATL,ATL,-250,265,38,89,7,21,18,24,11,35,46,27,14,10,15,1,3,101
20131213NYKBOS,21300333,NYK,BOS,NYK,130,240,32,80,5,21,17,19,9,29,38,20,19,7,6,1,5,86
20131213NYKBOS,21300333,NYK,BOS,BOS,-150,240,33,68,7,21,17,25,6,36,42,17,19,1,15,5,1,90
20131213BKNDET,21300334,BKN,DET,BKN,200,240,36,79,12,23,15,20,7,31,38,24,25,4,12,4,4,99
20131213BKNDET,21300334,BKN,DET,DET,-240,240,39,83,3,10,22,31,9,34,43,23,21,2,13,4,4,103
20131213MEMNOP,21300335,MEM,NOP,MEM,125,240,40,80,6,15,12,17,12,30,42,24,17,3,11,2,5,98
20131213MEMNOP,21300335,MEM,NOP,NOP,-145,240,39,76,9,22,17,20,8,23,31,22,12,3,6,5,2,104
20131213LALOKC,21300336,LAL,OKC,LAL,700,240,36,87,7,25,18,31,15,26,41,26,17,7,19,4,8,97
20131213LALOKC,21300336,LAL,OKC,OKC,-1100,240,47,99,8,25,20,23,20,39,59,34,25,14,14,8,4,122
20131213CHIMIL,21300337,CHI,MIL,CHI,-180,240,34,81,7,24,16,19,17,27,44,26,22,8,15,6,8,91
20131213CHIMIL,21300337,CHI,MIL,MIL,160,240,33,74,4,10,20,25,13,25,38,18,19,6,14,8,6,90
20131213MINSAS,21300338,MIN,SAS,MIN,320,240,38,88,11,23,23,26,10,31,41,22,12,9,12,4,7,110
20131213MINSAS,21300338,MIN,SAS,SAS,-400,240,48,87,10,22,11,13,7,35,42,32,18,8,13,7,4,117
20131213UTADEN,21300339,UTA,DEN,UTA,475,240,38,84,8,21,19,20,11,33,44,24,21,6,10,6,11,103
20131213UTADEN,21300339,UTA,DEN,DEN,-650,240,36,85,7,21,14,24,12,34,46,22,23,7,8,11,6,93
20131213SACPHX,21300340,SAC,PHX,SAC,220,240,38,87,6,19,25,29,17,26,43,12,22,11,15,4,9,107
20131213SACPHX,21300340,SAC,PHX,PHX,-260,240,41,83,12,24,22,29,16,27,43,20,20,11,16,9,4,116
20131213HOUGSW,21300341,HOU,GSW,HOU,140,240,39,79,12,29,26,35,7,25,32,20,23,10,15,3,6,116
20131213HOUGSW,21300341,HOU,GSW,GSW,-160,240,43,90,6,22,20,24,19,37,56,22,30,6,18,6,3,112
20131214LALCHA,21300342,LAL,CHA,LAL,125,240,30,77,7,20,21,23,8,32,40,19,11,4,15,8,9,88
20131214LALCHA,21300342,LAL,CHA,CHA,-145,240,39,89,2,13,5,8,12,34,46,22,16,10,13,9,8,85
20131214LACWAS,21300343,LAC,WAS,LAC,-200,240,39,69,9,21,26,31,5,29,34,27,20,9,10,3,3,113
20131214LACWAS,21300343,LAC,WAS,WAS,170,240,40,81,3,14,14,20,9,24,33,21,26,6,13,3,3,97
20131214CLEMIA,21300344,CLE,MIA,CLE,825,240,39,84,10,29,19,25,12,27,39,18,20,7,15,1,9,107
20131214CLEMIA,21300344,CLE,MIA,MIA,-1450,240,42,76,8,21,22,30,9,31,40,24,21,10,14,9,1,114
20131214ATLNYK,21300345,ATL,NYK,ATL,-105,240,40,66,15,32,11,11,6,28,34,22,24,6,27,1,1,106
20131214ATLNYK,21300345,ATL,NYK,NYK,-115,240,44,87,8,19,15,18,15,17,32,19,16,14,11,1,1,111
20131214TORCHI,21300346,TOR,CHI,TOR,145,240,40,83,5,15,14,18,7,36,43,26,17,5,11,11,9,99
20131214TORCHI,21300346,TOR,CHI,CHI,-165,240,31,86,6,18,9,12,10,31,41,19,20,5,15,9,11,77
20131214PORPHI,21300347,POR,PHI,POR,-650,240,52,93,21,37,14,20,15,31,46,41,16,9,18,8,5,139
20131214PORPHI,21300347,POR,PHI,PHI,475,240,39,87,9,15,18,26,9,24,33,26,15,9,14,5,8,105
20131214MILDAL,21300348,MIL,DAL,MIL,500,240,36,81,5,17,16,19,8,34,42,15,15,8,16,4,3,93
20131214MILDAL,21300348,MIL,DAL,DAL,-700,240,42,88,10,24,12,18,12,33,45,25,18,9,16,3,4,106
20131214SASUTA,21300349,SAS,UTA,SAS,-300,240,41,88,8,20,10,12,11,44,55,24,15,6,10,1,11,100
20131214SASUTA,21300349,SAS,UTA,UTA,250,240,35,89,6,20,8,11,8,34,42,17,17,5,9,11,1,84
20131215HOUSAC,21300350,HOU,SAC,HOU,-260,240,31,75,7,27,22,38,11,31,42,15,26,6,17,5,6,91
20131215HOUSAC,21300350,HOU,SAC,SAC,220,240,39,81,3,13,25,30,7,36,43,17,25,8,15,6,5,106
20131215MINMEM,21300351,MIN,MEM,MIN,-160,240,35,79,12,26,19,25,10,34,44,22,17,7,9,5,2,101
20131215MINMEM,21300351,MIN,MEM,MEM,140,240,37,83,5,15,14,20,13,34,47,17,20,5,9,2,5,93
20131215PORDET,21300352,POR,DET,POR,-175,265,41,99,7,26,22,26,15,32,47,24,21,9,10,3,5,111
20131215PORDET,21300352,POR,DET,DET,155,265,44,94,3,15,18,27,18,35,53,19,22,5,14,5,3,109
20131215ORLOKC,21300353,ORL,OKC,ORL,970,240,37,82,7,24,17,26,9,36,45,19,18,7,14,2,7,98
20131215ORLOKC,21300353,ORL,OKC,OKC,-1400,240,39,87,5,19,18,20,11,34,45,23,19,10,13,7,2,101
20131215NOPDEN,21300354,NOP,DEN,NOP,250,240,37,85,7,24,12,19,9,23,32,23,23,10,13,8,7,93
20131215NOPDEN,21300354,NOP,DEN,DEN,-300,240,37,85,7,24,21,28,15,36,51,23,24,7,16,7,8,102
20131215GSWPHX,21300355,GSW,PHX,GSW,-120,240,34,80,11,22,23,33,11,39,50,19,25,6,20,4,5,102
20131215GSWPHX,21300355,GSW,PHX,PHX,100,240,35,79,13,27,23,34,5,40,45,17,24,13,12,5,4,106
20131216DETIND,21300356,DET,IND,DET,550,240,38,88,7,20,18,28,20,35,55,14,20,3,8,7,4,101
20131216DETIND,21300356,DET,IND,IND,-800,240,35,81,6,17,20,27,9,31,40,18,20,5,7,4,7,96
20131216LALATL,21300357,LAL,ATL,LAL,210,240,39,82,5,21,17,21,12,31,43,18,16,6,14,4,6,100
20131216LALATL,21300357,LAL,ATL,ATL,-250,240,45,92,11,27,13,15,15,29,44,34,18,10,10,6,4,114
20131216MINBOS,21300358,MIN,BOS,MIN,-120,240,37,98,8,29,15,26,19,32,51,22,20,6,7,0,3,97
20131216MINBOS,21300358,MIN,BOS,BOS,100,240,38,86,7,21,18,23,14,36,50,19,25,3,12,3,0,101
20131216PHIBKN,21300359,PHI,BKN,PHI,330,240,37,90,8,30,12,20,8,31,39,21,24,14,19,0,2,94
20131216PHIBKN,21300359,PHI,BKN,BKN,-400,240,47,78,21,35,15,26,4,38,42,35,20,10,20,2,0,130
20131216UTAMIA,21300360,UTA,MIA,UTA,750,240,39,84,5,18,11,17,11,22,33,17,20,7,14,2,8,94
20131216UTAMIA,21300360,UTA,MIA,MIA,-1200,240,45,71,6,15,21,26,6,35,41,28,14,10,14,8,2,117
20131216WASNYK,21300361,WAS,NYK,WAS,110,240,39,72,11,18,13,17,6,35,41,21,25,4,19,3,6,102
20131216WASNYK,21300361,WAS,NYK,NYK,-130,240,33,79,11,30,24,31,9,26,35,21,20,9,9,6,3,101
20131216ORLCHI,21300362,ORL,CHI,ORL,250,240,33,83,5,12,12,16,9,45,54,21,20,4,11,3,5,83
20131216ORLCHI,21300362,ORL,CHI,CHI,-300,240,28,81,5,18,21,26,7,38,45,19,20,4,5,5,3,82
20131216SASLAC,21300363,SAS,LAC,SAS,-150,240,37,76,6,18,12,21,9,27,36,20,27,8,22,3,4,92
20131216SASLAC,21300363,SAS,LAC,LAC,130,240,39,76,11,23,26,35,9,34,43,19,20,12,18,4,3,115
20131217SACCHA,21300364,SAC,CHA,SAC,105,240,30,80,4,15,23,28,9,33,42,18,23,8,15,4,6,87
20131217SACCHA,21300364,SAC,CHA,CHA,-125,240,35,78,8,17,17,24,5,37,42,26,26,9,15,6,4,95
20131217PORCLE,21300365,POR,CLE,POR,-185,240,41,92,15,33,22,25,18,38,56,26,16,2,14,5,1,119
20131217PORCLE,21300365,POR,CLE,CLE,165,240,48,102,9,17,11,16,13,31,44,26,17,6,6,1,5,116
20131217LALMEM,21300366,LAL,MEM,LAL,120,240,37,75,7,22,15,19,4,33,37,16,18,8,14,10,2,96
20131217LALMEM,21300366,LAL,MEM,MEM,-140,240,37,91,5,16,13,17,18,31,49,20,18,10,14,2,10,92
20131217OKCDEN,21300367,OKC,DEN,OKC,130,240,43,88,5,22,14,20,12,41,53,19,22,10,18,5,3,105
20131217OKCDEN,21300367,OKC,DEN,DEN,-150,240,36,87,5,19,16,22,13,30,43,25,20,9,15,3,5,93
20131217NOPGSW,21300368,NOP,GSW,NOP,350,240,33,88,5,18,22,30,12,32,44,22,20,8,10,3,2,93
20131217NOPGSW,21300368,NOP,GSW,GSW,-450,240,41,91,5,20,17,24,17,41,58,25,23,6,12,2,3,104
20131218INDMIA,21300369,IND,MIA,IND,150,240,32,73,5,14,25,28,6,30,36,13,21,9,14,2,0,94
20131218INDMIA,21300369,IND,MIA,MIA,-170,240,37,77,5,21,18,22,5,32,37,21,20,11,12,0,2,97
20131218UTAORL,21300370,UTA,ORL,UTA,130,240,33,82,8,21,12,15,11,36,47,19,17,5,16,10,6,86
20131218UTAORL,21300370,UTA,ORL,ORL,-150,240,28,86,7,15,19,20,13,35,48,12,18,7,10,6,10,82
20131218CHATOR,21300371,CHA,TOR,CHA,250,265,37,81,8,15,22,34,7,33,40,18,24,7,20,1,4,104
20131218CHATOR,21300371,CHA,TOR,TOR,-300,265,41,96,6,26,14,20,16,34,50,22,28,10,15,4,1,102
20131218SACATL,21300372,SAC,ATL,SAC,210,240,40,84,6,15,21,25,7,26,33,25,20,6,13,1,6,107
20131218SACATL,21300372,SAC,ATL,ATL,-250,240,47,81,15,25,15,18,9,35,44,38,21,7,16,6,1,124
20131218DETBOS,21300373,DET,BOS,DET,-110,240,41,88,10,27,15,20,13,23,36,22,18,14,16,4,1,107
20131218DETBOS,21300373,DET,BOS,BOS,-110,240,40,81,6,18,20,22,8,33,41,22,20,8,18,1,4,106
20131218WASBKN,21300374,WAS,BKN,WAS,170,240,38,88,12,20,25,30,19,32,51,19,22,9,16,6,5,113
20131218WASBKN,21300374,WAS,BKN,BKN,-200,240,39,74,9,21,20,24,5,26,31,28,24,8,14,5,6,107
20131218NYKMIL,21300375,NYK,MIL,NYK,-175,290,38,101,17,41,14,19,14,37,51,26,31,11,12,6,5,107
20131218NYKMIL,21300375,NYK,MIL,MIL,155,290,34,82,8,22,25,35,13,41,54,13,25,4,20,5,6,101
20131218PORMIN,21300376,POR,MIN,POR,130,240,40,94,14,40,15,19,10,35,45,19,27,5,13,4,1,109
20131218PORMIN,21300376,POR,MIN,MIN,-150,240,46,93,7,19,21,26,12,41,53,27,19,8,10,1,4,120
20131218MEMDAL,21300377,MEM,DAL,MEM,425,240,37,93,8,18,9,14,22,21,43,23,25,11,15,2,10,91
20131218MEMDAL,21300377,MEM,DAL,DAL,-550,240,40,73,5,15,20,23,11,31,42,25,16,11,15,10,2,105
20131218SASPHX,21300378,SAS,PHX,SAS,-160,240,41,87,7,18,19,24,14,32,46,23,17,10,18,4,7,108
20131218SASPHX,21300378,SAS,PHX,PHX,140,240,38,82,7,15,18,24,13,29,42,16,24,8,19,7,4,101
20131218CHIHOU,21300379,CHI,HOU,CHI,300,240,38,79,5,12,13,23,9,24,33,26,19,8,17,2,5,94
20131218CHIHOU,21300379,CHI,HOU,HOU,-360,240,44,82,8,22,13,16,9,28,37,23,22,8,13,5,2,109
20131218NOPLAC,21300380,NOP,LAC,NOP,500,240,37,93,7,20,14,20,18,37,55,26,22,6,11,1,8,95
20131218NOPLAC,21300380,NOP,LAC,LAC,-700,240,33,78,11,29,31,36,11,38,49,25,16,4,9,8,1,108
20131219CHIOKC,21300381,CHI,OKC,CHI,970,240,29,77,8,29,29,39,11,29,40,20,16,8,16,6,7,95
20131219CHIOKC,21300381,CHI,OKC,OKC,-1400,240,43,84,9,15,12,14,8,35,43,26,27,12,16,7,6,107
20131219SASGSW,21300382,SAS,GSW,SAS,250,240,40,89,11,27,13,19,9,30,39,21,11,10,19,2,4,104
20131219SASGSW,21300382,SAS,GSW,GSW,-300,240,42,90,8,31,10,11,13,34,47,26,21,14,24,4,2,102
20131220BKNPHI,21300383,BKN,PHI,BKN,200,265,42,85,15,33,21,30,5,31,36,36,18,10,16,5,2,120
20131220BKNPHI,21300383,BKN,PHI,PHI,-240,265,51,100,9,29,10,15,12,37,49,36,21,8,17,2,5,121
20131220UTAATL,21300384,UTA,ATL,UTA,290,240,35,94,3,18,12,15,17,32,49,21,17,6,15,8,7,85
20131220UTAATL,21300384,UTA,ATL,ATL,-350,240,45,86,10,26,18,24,10,36,46,32,20,10,10,7,8,118
20131220MILCLE,21300385,MIL,CLE,MIL,310,265,40,100,10,29,21,25,14,38,52,22,23,7,11,7,12,111
20131220MILCLE,21300385,MIL,CLE,CLE,-380,265,39,100,11,28,25,27,18,38,56,18,22,5,12,12,7,114
20131220CHADET,21300386,CHA,DET,CHA,210,240,44,84,3,10,25,28,10,33,43,19,17,12,12,10,10,116
20131220CHADET,21300386,CHA,DET,DET,-250,240,42,90,12,23,10,17,18,26,44,18,17,7,17,10,10,106
20131220SACMIA,21300387,SAC,MIA,SAC,500,240,43,74,7,22,10,24,7,25,32,25,16,14,20,1,3,103
20131220SACMIA,21300387,SAC,MIA,MIA,-700,240,51,83,10,23,10,14,7,32,39,32,16,15,17,3,1,122
20131220HOUIND,21300388,HOU,IND,HOU,200,240,32,84,4,22,13,24,12,24,36,10,18,11,14,6,7,81
20131220HOUIND,21300388,HOU,IND,IND,-240,240,43,81,12,26,16,22,9,41,50,29,21,11,17,7,6,114
20131220TORDAL,21300389,TOR,DAL,TOR,210,265,42,91,11,21,14,18,14,32,46,17,14,9,15,3,3,109
20131220TORDAL,21300389,TOR,DAL,DAL,-250,265,46,91,10,21,6,10,11,34,45,31,17,13,15,3,3,108
20131220PHXDEN,21300390,PHX,DEN,PHX,155,240,35,88,12,34,21,31,9,35,44,19,20,9,11,8,7,103
20131220PHXDEN,21300390,PHX,DEN,DEN,-175,240,35,85,4,17,25,29,11,42,53,18,27,5,16,7,8,99
20131220MINLAL,21300391,MIN,LAL,MIN,-250,240,33,95,5,22,20,25,22,27,49,21,16,10,16,2,9,91
20131220MINLAL,21300391,MIN,LAL,LAL,210,240,42,78,7,19,13,15,7,36,43,27,19,7,19,9,2,104
20131221MEMNYK,21300392,MEM,NYK,MEM,135,240,39,82,1,9,16,19,13,43,56,17,16,5,16,3,6,95
20131221MEMNYK,21300392,MEM,NYK,NYK,-155,240,33,79,6,22,15,23,6,23,29,21,15,12,7,6,3,87
20131221WASBOS,21300393,WAS,BOS,WAS,105,240,41,87,8,21,16,22,12,35,47,24,19,10,11,7,2,106
20131221WASBOS,21300393,WAS,BOS,BOS,-125,240,42,87,4,20,11,18,11,29,40,25,14,5,12,2,7,99
20131221UTACHA,21300394,UTA,CHA,UTA,165,240,32,83,10,21,14,18,12,32,44,19,18,9,7,3,9,88
20131221UTACHA,21300394,UTA,CHA,CHA,-185,240,36,83,2,12,11,16,14,36,50,16,17,1,11,9,3,85
20131221SACORL,21300395,SAC,ORL,SAC,130,240,39,79,12,23,15,23,12,32,44,17,23,8,15,4,6,105
20131221SACORL,21300395,SAC,ORL,ORL,-150,240,39,82,8,20,14,23,11,31,42,17,24,8,17,6,4,100
20131221HOUDET,21300396,HOU,DET,HOU,-120,240,44,79,9,23,17,23,5,40,45,33,19,4,14,4,8,114
20131221HOUDET,21300396,HOU,DET,DET,100,240,40,89,1,12,16,26,11,26,37,22,17,8,8,8,4,97
20131221CLECHI,21300397,CLE,CHI,CLE,135,240,36,90,4,18,8,9,11,25,36,21,20,6,9,4,5,84
20131221CLECHI,21300397,CLE,CHI,CHI,-155,240,37,69,10,15,16,24,9,40,49,27,14,4,21,5,4,100
20131221PHIMIL,21300398,PHI,MIL,PHI,120,240,38,93,10,23,20,22,17,27,44,25,22,6,17,1,9,106
20131221PHIMIL,21300398,PHI,MIL,MIL,-140,240,43,82,7,25,23,25,9,34,43,23,20,9,13,9,1,116
20131221OKCSAS,21300399,OKC,SAS,OKC,130,240,43,88,12,27,15,18,10,38,48,22,23,6,12,9,4,113
20131221OKCSAS,21300399,OKC,SAS,SAS,-150,240,35,82,9,19,21,26,7,30,37,25,18,7,11,4,9,100
20131221DALPHX,21300400,DAL,PHX,DAL,130,240,44,91,3,17,17,23,13,23,36,25,15,10,11,8,1,108
20131221DALPHX,21300400,DAL,PHX,PHX,-150,240,44,86,15,30,20,22,15,30,45,19,22,8,18,1,8,123
20131221NOPPOR,21300401,NOP,POR,NOP,320,240,44,94,6,17,13,19,16,32,48,22,21,5,11,3,3,107
20131221NOPPOR,21300401,NOP,POR,POR,-400,240,43,98,8,29,16,18,17,28,45,23,21,3,7,3,3,110
20131221LALGSW,21300402,LAL,GSW,LAL,900,240,26,80,4,20,27,33,12,38,50,11,18,8,24,5,5,83
20131221LALGSW,21300402,LAL,GSW,GSW,-1400,240,38,98,12,31,14,19,16,39,55,19,24,14,16,5,5,102
20131221DENLAC,21300403,DEN,LAC,DEN,320,240,31,88,6,30,23,29,15,35,50,16,26,12,18,3,8,91
20131221DENLAC,21300403,DEN,LAC,LAC,-400,240,39,86,13,33,21,31,11,35,46,26,20,9,17,8,3,112
20131222BOSIND,21300404,BOS,IND,BOS,700,240,32,84,6,14,9,13,6,35,41,16,22,6,16,9,5,79
20131222BOSIND,21300404,BOS,IND,IND,-1000,240,41,83,9,19,15,22,9,44,53,28,18,8,13,5,9,106
20131222TOROKC,21300405,TOR,OKC,TOR,475,240,36,91,8,20,24,29,12,30,42,22,29,7,13,2,7,104
20131222TOROKC,21300405,TOR,OKC,OKC,-650,240,28,76,7,23,35,36,13,34,47,17,28,7,19,7,2,98
20131222MINLAC,21300406,MIN,LAC,MIN,200,265,45,96,6,22,20,27,19,35,54,27,23,4,19,3,1,116
20131222MINLAC,21300406,MIN,LAC,LAC,-240,265,46,97,7,29,21,27,16,29,45,24,23,14,13,1,3,120
20131223MILCHA,21300407,MIL,CHA,MIL,240,265,42,97,10,28,16,17,12,39,51,29,23,8,12,8,7,110
20131223MILCHA,21300407,MIL,CHA,CHA,-280,265,43,99,10,17,15,20,9,34,43,30,17,2,8,7,8,111
20131223DETCLE,21300408,DET,CLE,DET,100,240,46,96,10,24,13,18,18,32,50,27,20,11,14,5,4,115
20131223DETCLE,21300408,DET,CLE,CLE,-120,240,34,88,8,28,16,24,13,26,39,20,16,5,19,4,5,92
20131223NYKORL,21300409,NYK,ORL,NYK,-125,240,39,86,10,21,15,19,9,38,47,19,21,3,9,4,4,103
20131223NYKORL,21300409,NYK,ORL,ORL,105,240,37,89,8,25,16,22,12,32,44,24,21,4,9,4,4,98
20131223INDBKN,21300410,IND,BKN,IND,-280,240,38,83,9,28,18,19,8,38,46,16,20,12,17,3,4,103
20131223INDBKN,21300410,IND,BKN,BKN,240,240,29,76,6,26,22,25,9,27,36,21,19,6,18,4,3,86
20131223ATLMIA,21300411,ATL,MIA,ATL,290,265,44,91,17,34,14,19,13,33,46,29,26,7,18,4,6,119
20131223ATLMIA,21300411,ATL,MIA,MIA,-350,265,46,91,10,29,19,29,13,31,44,20,19,8,13,6,4,121
20131223DALHOU,21300412,DAL,HOU,DAL,155,240,40,79,11,22,20,23,9,24,33,23,22,13,11,4,1,111
20131223DALHOU,21300412,DAL,HOU,HOU,-175,240,38,70,7,19,21,29,8,28,36,23,18,5,17,1,4,104
20131223UTAMEM,21300413,UTA,MEM,UTA,220,240,35,75,11,24,13,15,8,30,38,24,16,4,13,7,7,94
20131223UTAMEM,21300413,UTA,MEM,MEM,-260,240,39,83,11,20,15,20,11,29,40,24,15,9,6,7,7,104
20131223TORSAS,21300414,TOR,SAS,TOR,600,240,37,81,7,21,18,25,11,29,40,21,21,4,13,5,7,99
20131223TORSAS,21300414,TOR,SAS,SAS,-800,240,41,91,9,23,21,27,16,34,50,27,22,7,13,7,5,112
