game_id,gameid_num,away,home,tm,line,min,fgm,fga,3pm,3pa,ftm,fta,off,def,tot,ast,pf,st,to,bs,ba,pts
20141202BOSATL,21400254,BOS,ATL,ATL,-300,240,43,82,11,24,12,14,4,27,31,36,14,8,16,8,3,109
20141202LALDET,21400255,LAL,DET,LAL,110,240,39,81,10,17,18,24,12,35,47,25,26,9,14,6,5,106
20141202LALDET,21400255,LAL,DET,DET,-130,240,33,90,6,21,24,31,16,33,49,20,16,6,14,5,6,96
20141202BKNNYK,21400256,BKN,NYK,BKN,100,240,39,89,6,17,14,20,21,28,49,22,20,7,14,5,3,98
20141202BKNNYK,21400256,BKN,NYK,NYK,-120,240,35,81,11,28,12,14,13,27,40,22,21,8,14,3,5,93
20141202DALCHI,21400257,DAL,CHI,DAL,100,290,47,102,15,30,23,27,12,34,46,30,28,9,14,6,6,132
20141202DALCHI,21400257,DAL,CHI,CHI,-120,290,47,103,8,26,27,34,15,37,52,38,22,5,18,6,6,129
20141202OKCNOP,21400258,OKC,NOP,OKC,140,240,37,84,7,24,23,27,9,36,45,16,32,7,17,6,11,104
20141202OKCNOP,21400258,OKC,NOP,NOP,-160,240,39,88,5,17,29,45,16,33,49,23,21,13,13,11,6,112
20141202PORDEN,21400259,POR,DEN,POR,-155,240,43,86,5,22,14,17,4,33,37,26,19,7,12,5,2,105
20141202PORDEN,21400259,POR,DEN,DEN,135,240,41,81,7,20,14,19,7,34,41,21,19,8,14,2,5,103
20141202INDPHX,21400260,IND,PHX,IND,180,240,41,85,4,13,13,17,8,33,41,20,24,8,19,3,5,99
20141202INDPHX,21400260,IND,PHX,PHX,-220,240,43,86,12,25,18,26,9,35,44,18,19,13,12,5,3,116
20141202TORSAC,21400261,TOR,SAC,TOR,-145,240,44,88,10,23,19,21,13,22,35,22,29,8,13,3,3,117
20141202TORSAC,21400261,TOR,SAC,SAC,125,240,39,75,3,10,28,37,13,21,34,28,23,5,15,3,3,109
20141202ORLGSW,21400262,ORL,GSW,ORL,1000,240,39,87,6,17,13,14,8,32,40,19,17,11,11,3,5,97
20141202ORLGSW,21400262,ORL,GSW,GSW,-2000,240,38,82,8,27,14,18,13,36,49,25,15,8,15,5,3,98
20141203CHICHA,21400263,CHI,CHA,CHI,-165,240,37,80,12,28,16,21,4,45,49,27,18,4,11,1,3,102
20141203CHICHA,21400263,CHI,CHA,CHA,145,240,36,90,2,15,21,23,7,35,42,17,21,5,5,3,1,95
20141203LALWAS,21400264,LAL,WAS,LAL,350,240,33,85,12,29,17,21,9,34,43,16,20,8,13,6,3,95
20141203LALWAS,21400264,LAL,WAS,WAS,-450,240,45,93,6,19,15,19,12,41,53,33,15,6,11,3,6,111
20141203DETBOS,21400265,DET,BOS,DET,175,265,37,102,8,27,20,29,16,39,55,20,23,7,11,7,6,102
20141203DETBOS,21400265,DET,BOS,BOS,-210,265,37,93,13,30,22,27,8,41,49,28,21,8,12,6,7,109
20141203SASBKN,21400266,SAS,BKN,SAS,-450,265,36,101,12,32,9,12,18,40,58,23,19,5,8,6,2,93
20141203SASBKN,21400266,SAS,BKN,BKN,350,265,37,90,9,19,12,18,9,45,54,20,10,2,10,2,6,95
20141203ATLMIA,21400267,ATL,MIA,ATL,170,240,40,74,12,25,20,23,5,25,30,25,24,9,16,1,5,112
20141203ATLMIA,21400267,ATL,MIA,MIA,-200,240,36,64,6,16,24,32,4,26,30,25,24,10,18,5,1,102
20141203MEMHOU,21400268,MEM,HOU,MEM,-210,240,39,76,2,13,16,27,10,29,39,26,15,9,20,7,8,96
20141203MEMHOU,21400268,MEM,HOU,HOU,175,240,41,93,10,28,13,20,23,29,52,22,26,14,19,8,7,105
20141203DALMIL,21400269,DAL,MIL,DAL,-170,240,42,92,8,27,15,22,17,29,46,20,23,8,16,6,2,107
20141203DALMIL,21400269,DAL,MIL,MIL,150,240,38,73,7,11,22,32,8,31,39,24,24,11,18,2,6,105
20141203PHIMIN,21400270,PHI,MIN,PHI,250,240,32,82,5,24,16,25,13,36,49,15,17,12,18,7,5,85
20141203PHIMIN,21400270,PHI,MIN,MIN,-300,240,30,84,3,17,14,17,11,39,50,17,21,8,18,5,7,77
20141203TORUTA,21400271,TOR,UTA,TOR,-170,240,45,79,12,21,21,24,8,29,37,15,16,7,9,3,5,123
20141203TORUTA,21400271,TOR,UTA,UTA,150,240,42,87,8,28,12,15,13,22,35,21,15,7,8,5,3,104
20141203ORLLAC,21400272,ORL,LAC,ORL,1000,240,33,79,7,20,13,25,6,28,34,21,24,11,16,2,6,86
20141203ORLLAC,21400272,ORL,LAC,LAC,-1800,240,42,78,12,31,18,25,6,38,44,32,17,11,17,6,2,114
20141204CLENYK,21400273,CLE,NYK,CLE,-340,240,32,70,5,18,21,26,6,27,33,19,16,8,17,1,3,90
20141204CLENYK,21400273,CLE,NYK,NYK,280,240,37,88,8,26,5,6,17,30,47,26,25,11,21,3,1,87
20141204INDPOR,21400274,IND,POR,IND,320,240,36,91,5,18,5,8,11,40,51,19,19,5,17,5,5,82
20141204INDPOR,21400274,IND,POR,POR,-400,240,33,83,4,21,18,23,5,43,48,20,16,9,12,5,5,88
20141204NOPGSW,21400275,NOP,GSW,NOP,400,240,37,89,3,15,8,13,10,37,47,23,15,8,17,4,8,85
20141204NOPGSW,21400275,NOP,GSW,GSW,-500,240,47,100,10,22,8,17,18,38,56,31,8,11,9,8,4,112
20141205NYKCHA,21400276,NYK,CHA,NYK,170,240,37,79,10,22,18,22,4,30,34,23,21,5,6,4,7,102
20141205NYKCHA,21400276,NYK,CHA,CHA,-200,240,42,88,4,18,15,18,10,31,41,19,20,2,7,7,4,103
20141205OKCPHI,21400277,OKC,PHI,OKC,900,240,35,71,9,23,24,31,6,34,40,27,24,7,16,8,2,103
20141205OKCPHI,21400277,OKC,PHI,PHI,-1600,240,32,84,8,28,19,30,19,25,44,25,24,13,17,2,8,91
20141205DENWAS,21400278,DEN,WAS,DEN,165,240,31,82,5,22,22,30,10,26,36,16,22,8,19,7,11,89
20141205DENWAS,21400278,DEN,WAS,WAS,-190,240,45,85,7,20,22,27,14,38,52,35,20,12,15,11,7,119
20141205LALBOS,21400279,LAL,BOS,LAL,130,240,38,92,6,16,14,19,7,31,38,14,18,2,12,4,2,96
20141205LALBOS,21400279,LAL,BOS,BOS,-150,240,46,90,8,20,13,22,10,44,54,29,19,6,16,2,4,113
20141205ATLBKN,21400280,ATL,BKN,ATL,-115,240,35,81,13,34,15,24,6,40,46,22,22,12,10,4,2,98
20141205ATLBKN,21400280,ATL,BKN,BKN,-105,240,30,80,3,18,12,19,9,42,51,16,21,4,17,2,4,75
20141205CLETOR,21400281,CLE,TOR,CLE,165,240,41,84,9,20,14,21,15,33,48,28,21,7,13,2,4,105
20141205CLETOR,21400281,CLE,TOR,TOR,-190,240,35,86,8,24,13,20,14,26,40,25,17,4,11,4,2,91
20141205SASMEM,21400282,SAS,MEM,SAS,100,240,40,84,14,25,13,16,12,32,44,25,22,5,14,8,7,107
20141205SASMEM,21400282,SAS,MEM,MEM,-120,240,37,80,5,12,22,26,7,30,37,19,19,4,10,7,8,101
20141205HOUMIN,21400283,HOU,MIN,HOU,-320,265,38,78,12,32,26,31,7,35,42,19,28,3,22,3,5,114
20141205HOUMIN,21400283,HOU,MIN,MIN,260,265,45,97,3,10,19,27,14,29,43,23,26,12,14,5,3,112
20141205PHXDAL,21400284,PHX,DAL,PHX,210,240,45,80,13,26,15,17,7,34,41,27,25,5,13,3,1,118
20141205PHXDAL,21400284,PHX,DAL,DAL,-250,240,40,88,4,19,22,30,16,28,44,13,16,5,11,1,3,106
20141205MIAMIL,21400285,MIA,MIL,MIA,-120,240,30,68,7,18,18,27,3,17,20,21,22,16,18,3,3,85
20141205MIAMIL,21400285,MIA,MIL,MIL,100,240,39,69,9,16,22,26,12,33,45,21,26,11,24,3,3,109
20141205ORLUTA,21400286,ORL,UTA,ORL,180,240,37,74,7,17,17,20,9,29,38,15,20,6,8,3,6,98
20141205ORLUTA,21400286,ORL,UTA,UTA,-220,240,36,79,8,16,13,21,13,28,41,23,21,4,11,6,3,93
20141205INDSAC,21400287,IND,SAC,IND,135,265,36,96,6,26,23,29,9,34,43,18,33,10,8,5,2,101
20141205INDSAC,21400287,IND,SAC,SAC,-155,265,36,83,2,10,28,40,11,38,49,16,24,6,14,2,5,102
20141206PHIDET,21400288,PHI,DET,PHI,425,265,40,87,7,23,21,30,12,41,53,27,27,12,18,8,6,108
20141206PHIDET,21400288,PHI,DET,DET,-550,265,34,87,6,23,27,35,12,35,47,22,24,11,19,6,8,101
20141206GSWCHI,21400289,GSW,CHI,GSW,-140,240,40,89,12,30,20,25,15,25,40,27,21,14,11,6,3,112
20141206GSWCHI,21400289,GSW,CHI,CHI,120,240,36,83,7,21,23,27,17,33,50,24,23,6,22,3,6,102
20141206PHXHOU,21400290,PHX,HOU,PHX,110,240,34,93,7,28,20,26,16,24,40,16,20,14,12,8,7,95
20141206PHXHOU,21400290,PHX,HOU,HOU,-130,240,33,81,11,27,23,31,19,38,57,16,23,7,22,7,8,100
20141206MINSAS,21400291,MIN,SAS,MIN,900,240,35,83,6,16,25,32,8,25,33,20,22,10,8,2,6,101
20141206MINSAS,21400291,MIN,SAS,SAS,-1600,240,47,82,7,18,22,25,8,35,43,30,24,5,16,6,2,123
20141206ORLSAC,21400292,ORL,SAC,ORL,210,240,42,83,9,26,12,14,10,30,40,26,25,4,10,5,2,105
20141206ORLSAC,21400292,ORL,SAC,SAC,-250,240,35,79,4,15,22,28,9,26,35,22,16,5,11,2,5,96
20141206NOPLAC,21400293,NOP,LAC,NOP,400,240,38,80,8,23,16,25,12,33,45,26,18,4,11,2,6,100
20141206NOPLAC,21400293,NOP,LAC,LAC,-500,240,43,78,17,32,17,24,6,32,38,34,20,7,7,6,2,120
20141207WASBOS,21400294,WAS,BOS,WAS,-170,240,34,93,11,27,14,21,16,36,52,21,20,5,19,8,7,93
20141207WASBOS,21400294,WAS,BOS,BOS,150,240,36,88,8,17,21,26,9,40,49,20,21,10,15,7,8,101
20141207DENATL,21400295,DEN,ATL,DEN,210,240,34,93,6,35,10,13,16,36,52,25,22,9,14,4,4,84
20141207DENATL,21400295,DEN,ATL,ATL,-250,240,36,87,10,27,14,19,11,32,43,26,15,9,12,4,4,96
20141207MIAMEM,21400296,MIA,MEM,MIA,320,240,39,80,5,16,4,8,10,20,30,21,12,10,11,2,4,87
20141207MIAMEM,21400296,MIA,MEM,MEM,-380,240,43,73,8,13,9,11,7,31,38,24,14,7,12,4,2,103
20141207OKCDET,21400297,OKC,DET,OKC,450,240,39,87,6,21,12,17,16,34,50,20,24,5,15,7,1,96
20141207OKCDET,21400297,OKC,DET,DET,-600,240,34,76,7,23,19,28,8,31,39,25,21,5,12,1,7,94
20141207MILDAL,21400298,MIL,DAL,MIL,400,240,42,84,4,15,14,17,11,25,36,17,18,7,17,4,8,102
20141207MILDAL,21400298,MIL,DAL,DAL,-500,240,49,84,12,31,15,19,8,28,36,29,14,14,11,8,4,125
20141207PORNYK,21400299,POR,NYK,POR,-280,240,36,85,10,28,21,29,16,28,44,21,17,8,9,2,4,103
20141207PORNYK,21400299,POR,NYK,NYK,240,240,41,79,5,19,12,14,4,33,37,20,23,6,13,4,2,99
20141207NOPLAL,21400300,NOP,LAL,NOP,125,240,43,83,8,18,10,15,9,41,50,28,14,2,15,4,6,104
20141207NOPLAL,21400300,NOP,LAL,LAL,-145,240,36,90,5,19,10,15,7,27,34,18,15,4,7,6,4,87
20141208ATLIND,21400301,ATL,IND,ATL,-105,240,40,77,9,21,19,27,6,41,47,27,20,11,16,7,2,108
20141208ATLIND,21400301,ATL,IND,IND,-115,240,37,84,9,27,9,17,8,34,42,23,22,6,17,2,7,92
20141208BOSWAS,21400302,BOS,WAS,BOS,400,290,47,102,9,22,29,32,14,32,46,27,30,17,17,4,3,132
20141208BOSWAS,21400302,BOS,WAS,WAS,-500,290,49,94,7,16,28,34,11,38,49,32,26,10,23,3,4,133
20141208CLEBKN,21400303,CLE,BKN,CLE,-400,240,43,90,9,25,15,22,20,35,55,25,17,10,13,5,2,110
20141208CLEBKN,21400303,CLE,BKN,BKN,330,240,36,81,4,19,12,19,10,23,33,25,18,6,12,2,5,88
20141208DENTOR,21400304,DEN,TOR,DEN,425,265,43,104,10,30,11,15,19,30,49,21,28,7,13,2,10,107
20141208DENTOR,21400304,DEN,TOR,TOR,-550,265,41,81,9,33,21,29,8,36,44,21,16,4,14,10,2,112
20141208GSWMIN,21400305,GSW,MIN,GSW,-2500,240,42,91,5,22,13,14,15,36,51,24,18,15,17,6,4,102
20141208GSWMIN,21400305,GSW,MIN,MIN,1350,240,32,88,2,11,20,29,18,31,49,22,10,12,19,4,6,86
20141208UTASAC,21400306,UTA,SAC,UTA,180,240,32,79,3,17,25,37,11,24,35,20,26,7,13,7,2,92
20141208UTASAC,21400306,UTA,SAC,SAC,-220,240,35,74,3,8,28,36,10,35,45,18,24,8,16,2,7,101
20141208PHXLAC,21400307,PHX,LAC,PHX,290,265,44,91,16,37,16,20,7,36,43,32,28,9,16,3,5,120
20141208PHXLAC,21400307,PHX,LAC,LAC,-350,265,44,96,9,31,24,30,10,35,45,27,22,7,11,5,3,121
20141209TORCLE,21400308,TOR,CLE,TOR,225,240,42,82,7,23,10,10,12,23,35,26,24,4,15,3,5,101
20141209TORCLE,21400308,TOR,CLE,CLE,-265,240,39,79,9,26,18,21,12,19,31,27,17,4,11,5,3,105
20141209PORDET,21400309,POR,DET,POR,-380,240,41,84,9,21,7,8,10,37,47,25,12,4,13,7,2,98
20141209PORDET,21400309,POR,DET,DET,310,240,34,97,5,22,13,16,17,30,47,23,8,7,6,2,7,86
20141209DALMEM,21400310,DAL,MEM,DAL,125,240,38,85,18,40,11,14,12,31,43,19,22,4,16,7,1,105
20141209DALMEM,21400310,DAL,MEM,MEM,-145,240,41,85,7,14,25,29,12,29,41,20,17,10,5,1,7,114
20141209NYKNOP,21400311,NYK,NOP,NYK,230,240,37,78,9,19,10,13,6,24,30,19,20,8,13,8,8,93
20141209NYKNOP,21400311,NYK,NOP,NOP,-270,240,40,80,4,15,20,26,12,31,43,22,14,7,11,8,8,104
20141209MILOKC,21400312,MIL,OKC,MIL,450,240,34,84,4,21,29,35,9,22,31,19,25,8,14,2,6,101
20141209MILOKC,21400312,MIL,OKC,OKC,-600,240,41,82,4,21,28,34,15,39,54,23,28,10,20,6,2,114
20141209MIAPHX,21400313,MIA,PHX,MIA,170,240,43,80,9,17,8,12,9,25,34,25,14,14,11,4,5,103
20141209MIAPHX,21400313,MIA,PHX,PHX,-200,240,37,77,17,35,6,9,10,27,37,24,20,7,22,5,4,97
20141209SASUTA,21400314,SAS,UTA,SAS,-550,240,39,84,4,20,14,23,11,26,37,23,21,12,13,8,7,96
20141209SASUTA,21400314,SAS,UTA,UTA,425,240,40,80,4,14,16,22,8,35,43,18,23,5,18,7,8,100
20141209SACLAL,21400315,SAC,LAL,SAC,140,240,32,70,7,15,24,37,9,39,48,20,25,3,16,3,6,95
20141209SACLAL,21400315,SAC,LAL,LAL,-160,240,38,96,5,25,17,25,14,31,45,27,23,9,5,6,3,98
20141210BOSCHA,21400316,BOS,CHA,BOS,130,240,38,87,5,23,6,10,6,39,45,26,27,3,14,1,3,87
20141210BOSCHA,21400316,BOS,CHA,CHA,-150,240,35,84,3,14,23,29,7,37,44,18,14,5,10,3,1,96
20141210LACIND,21400317,LAC,IND,LAC,-280,240,42,88,7,24,12,14,10,40,50,25,17,7,12,7,1,103
20141210LACIND,21400317,LAC,IND,IND,240,240,35,89,9,27,17,22,12,31,43,27,18,6,11,1,7,96
20141210WASORL,21400318,WAS,ORL,WAS,-220,240,41,81,5,12,4,9,8,33,41,26,13,5,9,5,7,91
20141210WASORL,21400318,WAS,ORL,ORL,180,240,38,84,7,15,6,9,8,31,39,13,12,7,8,7,5,89
20141210PHIATL,21400319,PHI,ATL,PHI,900,240,30,72,6,25,13,22,7,32,39,21,18,10,18,10,1,79
20141210PHIATL,21400319,PHI,ATL,ATL,-1600,240,38,91,10,30,9,13,16,36,52,26,16,15,14,1,10,95
20141210BKNCHI,21400320,BKN,CHI,BKN,500,240,29,88,3,14,19,24,15,29,44,16,25,9,11,5,11,80
20141210BKNCHI,21400320,BKN,CHI,CHI,-700,240,37,79,8,22,23,32,15,42,57,21,18,6,15,11,5,105
20141210PORMIN,21400321,POR,MIN,POR,-700,240,31,80,10,35,10,12,11,27,38,20,25,7,20,10,3,82
20141210PORMIN,21400321,POR,MIN,MIN,500,240,32,81,1,12,25,33,20,36,56,22,19,13,18,3,10,90
20141210NYKSAS,21400322,NYK,SAS,NYK,450,240,37,76,6,15,15,17,10,26,36,22,25,4,17,1,4,95
20141210NYKSAS,21400322,NYK,SAS,SAS,-600,240,37,73,10,19,25,30,8,27,35,22,16,10,9,4,1,109
20141210NOPDAL,21400323,NOP,DAL,NOP,260,240,40,88,7,18,20,24,16,29,45,16,20,5,11,3,5,107
20141210NOPDAL,21400323,NOP,DAL,DAL,-320,240,44,83,9,21,15,17,5,24,29,17,18,5,8,5,3,112
20141210HOUGSW,21400324,HOU,GSW,HOU,400,240,37,90,9,35,10,15,12,32,44,15,17,9,15,2,5,93
20141210HOUGSW,21400324,HOU,GSW,GSW,-500,240,40,81,8,23,17,20,6,37,43,21,16,9,15,5,2,105
20141210MIADEN,21400325,MIA,DEN,MIA,200,240,30,82,7,22,15,21,16,26,42,18,20,1,10,6,4,82
20141210MIADEN,21400325,MIA,DEN,DEN,-240,240,38,85,8,23,18,27,17,33,50,21,18,7,10,4,6,102
20141211CLEOKC,21400326,CLE,OKC,CLE,260,240,31,85,9,28,23,30,15,33,48,20,20,5,14,4,11,94
20141211CLEOKC,21400326,CLE,OKC,OKC,-320,240,38,87,7,26,20,22,11,35,46,22,23,9,11,11,4,103
20141211HOUSAC,21400327,HOU,SAC,HOU,-115,265,38,95,15,44,22,31,14,28,42,18,27,13,14,3,4,113
20141211HOUSAC,21400327,HOU,SAC,SAC,-105,265,39,84,8,18,23,34,11,33,44,22,23,8,21,4,3,109
20141212PORCHI,21400328,POR,CHI,POR,115,240,43,88,12,24,8,11,11,26,37,20,17,3,10,5,3,106
20141212PORCHI,21400328,POR,CHI,CHI,-135,240,44,88,5,15,22,28,14,33,47,18,11,5,7,3,5,115
20141212LACWAS,21400329,LAC,WAS,LAC,-140,240,32,75,6,20,26,31,12,25,37,14,20,7,18,2,6,96
20141212LACWAS,21400329,LAC,WAS,WAS,120,240,39,80,9,16,17,21,9,28,37,28,25,10,14,6,2,104
20141212ORLATL,21400330,ORL,ATL,ORL,375,240,30,77,9,26,12,16,9,37,46,14,27,3,18,4,3,81
20141212ORLATL,21400330,ORL,ATL,ATL,-475,240,29,78,9,29,20,27,5,37,42,24,12,12,12,3,4,87
20141212NYKBOS,21400331,NYK,BOS,NYK,230,240,40,81,6,16,15,18,11,29,40,26,20,13,13,5,3,101
20141212NYKBOS,21400331,NYK,BOS,BOS,-270,240,37,85,7,22,14,18,12,29,41,28,18,3,17,3,5,95
20141212PHIBKN,21400332,PHI,BKN,PHI,250,240,22,69,11,28,15,20,10,27,37,18,20,10,23,4,5,70
20141212PHIBKN,21400332,PHI,BKN,BKN,-300,240,36,81,5,20,11,17,13,34,47,25,15,16,17,5,4,88
20141212INDTOR,21400333,IND,TOR,IND,350,240,33,80,8,22,20,23,6,33,39,24,22,4,12,7,3,94
20141212INDTOR,21400333,IND,TOR,TOR,-450,240,38,91,10,26,20,22,16,36,52,21,23,2,10,3,7,106
20141212CHAMEM,21400334,CHA,MEM,CHA,450,290,41,98,6,17,19,27,13,36,49,16,29,8,14,11,9,107
20141212CHAMEM,21400334,CHA,MEM,MEM,-600,290,39,85,6,13,29,38,7,40,47,21,22,7,20,9,11,113
20141212OKCMIN,21400335,OKC,MIN,OKC,350,240,45,88,6,24,15,20,16,31,47,23,23,11,17,6,9,111
20141212OKCMIN,21400335,OKC,MIN,MIN,-450,240,36,78,1,7,19,29,9,22,31,21,16,11,15,9,6,92
20141212CLENOP,21400336,CLE,NOP,CLE,105,240,44,89,8,22,18,23,11,29,40,22,19,6,6,6,6,114
20141212CLENOP,21400336,CLE,NOP,NOP,-125,240,44,79,12,28,19,25,6,33,39,21,15,5,7,6,6,119
20141212DETPHX,21400337,DET,PHX,DET,400,240,40,84,4,15,21,27,13,34,47,17,18,11,18,3,5,105
20141212DETPHX,21400337,DET,PHX,PHX,-500,240,39,83,10,31,15,19,10,27,37,16,24,11,17,5,3,103
20141212MIAUTA,21400338,MIA,UTA,MIA,105,240,36,72,7,20,21,31,7,28,35,19,16,6,9,3,6,100
20141212MIAUTA,21400338,MIA,UTA,UTA,-125,240,34,77,8,28,19,22,12,32,44,16,18,4,11,6,3,95
20141212LALSAS,21400339,LAL,SAS,LAL,700,265,44,96,12,24,12,15,14,35,49,27,19,11,14,4,5,112
20141212LALSAS,21400339,LAL,SAS,SAS,-1000,265,42,90,12,31,14,21,12,35,47,23,16,10,19,5,4,110
20141213GSWDAL,21400340,GSW,DAL,GSW,100,240,37,83,10,32,21,27,9,36,45,21,24,7,13,7,0,105
20141213GSWDAL,21400340,GSW,DAL,DAL,-120,240,36,89,5,25,21,30,17,36,53,14,23,11,15,0,7,98
20141213BKNCHA,21400341,BKN,CHA,BKN,160,240,42,72,16,23,14,20,4,39,43,29,24,4,13,4,4,114
20141213BKNCHA,21400341,BKN,CHA,CHA,-180,240,31,79,8,22,17,27,9,25,34,16,19,3,6,4,4,87
20141213PORIND,21400342,POR,IND,POR,-200,240,40,90,5,17,10,12,11,35,46,21,21,9,12,5,2,95
20141213PORIND,21400342,POR,IND,IND,170,240,34,88,4,15,13,16,12,37,49,16,18,8,13,2,5,85
20141213ATLORL,21400343,ATL,ORL,ATL,-150,240,35,84,8,27,21,24,9,32,41,24,19,4,10,4,6,99
20141213ATLORL,21400343,ATL,ORL,ORL,130,240,37,74,10,21,16,21,7,29,36,26,15,6,15,6,4,100
20141213LACMIL,21400344,LAC,MIL,LAC,-240,240,39,91,14,29,14,19,10,25,35,24,24,8,12,3,4,106
20141213LACMIL,21400344,LAC,MIL,MIL,200,240,43,76,7,11,18,24,6,33,39,25,19,3,15,4,3,111
20141213MEMPHI,21400345,MEM,PHI,MEM,-700,265,45,93,11,26,19,27,9,33,42,33,24,9,14,4,4,120
20141213MEMPHI,21400345,MEM,PHI,PHI,500,265,40,82,11,28,24,34,10,35,45,22,24,11,16,4,4,115
20141213DENHOU,21400346,DEN,HOU,DEN,250,240,36,96,7,28,17,26,15,36,51,24,26,7,15,7,7,96
20141213DENHOU,21400346,DEN,HOU,HOU,-300,240,39,88,10,34,20,34,13,39,52,20,21,8,14,7,7,108
20141213DETSAC,21400347,DET,SAC,DET,200,240,35,79,6,20,19,23,8,35,43,22,18,10,13,9,7,95
20141213DETSAC,21400347,DET,SAC,SAC,-240,240,33,93,11,29,13,19,22,33,55,21,18,4,16,7,9,90
20141214GSWNOP,21400348,GSW,NOP,GSW,-280,265,44,86,11,24,29,35,8,38,46,22,19,7,19,9,6,128
20141214GSWNOP,21400348,GSW,NOP,NOP,240,265,47,101,8,27,20,25,12,32,44,22,27,14,13,6,9,122
20141214CHIMIA,21400349,CHI,MIA,CHI,-300,240,33,71,9,18,18,21,8,36,44,21,18,4,19,8,5,93
20141214CHIMIA,21400349,CHI,MIA,MIA,250,240,28,80,4,22,15,18,13,27,40,12,22,13,13,5,8,75
20141214UTAWAS,21400350,UTA,WAS,UTA,600,240,30,78,5,17,19,28,12,33,45,13,18,8,17,7,9,84
20141214UTAWAS,21400350,UTA,WAS,WAS,-800,240,41,84,4,13,7,12,10,31,41,20,21,11,15,9,7,93
20141214LALMIN,21400351,LAL,MIN,LAL,-165,240,34,81,5,17,27,34,11,34,45,22,17,10,11,5,3,100
20141214LALMIN,21400351,LAL,MIN,MIN,145,240,38,90,3,10,15,20,14,32,46,25,21,6,14,3,5,94
20141214PHXOKC,21400352,PHX,OKC,PHX,260,240,34,99,7,31,13,18,14,26,40,21,22,11,10,3,5,88
20141214PHXOKC,21400352,PHX,OKC,OKC,-320,240,39,80,4,18,30,34,14,49,63,20,19,7,18,5,3,112
20141214TORNYK,21400353,TOR,NYK,TOR,-280,265,36,78,9,24,14,18,9,33,42,24,25,14,23,2,4,95
20141214TORNYK,21400353,TOR,NYK,NYK,240,265,29,78,9,29,23,28,12,31,43,15,22,11,22,4,2,90
20141214SASDEN,21400354,SAS,DEN,SAS,-220,240,34,74,5,16,26,35,11,32,43,26,20,9,13,11,4,99
20141214SASDEN,21400354,SAS,DEN,DEN,180,240,34,83,8,16,15,21,15,30,45,20,29,10,21,4,11,91
20141215CHACLE,21400355,CHA,CLE,CHA,500,240,38,83,5,16,7,14,5,32,37,22,14,4,10,5,5,88
20141215CHACLE,21400355,CHA,CLE,CLE,-700,240,38,83,9,24,12,17,8,35,43,28,14,10,10,5,5,97
20141215LALIND,21400356,LAL,IND,LAL,170,240,29,88,10,26,23,29,11,27,38,14,20,10,9,5,2,91
20141215LALIND,21400356,LAL,IND,IND,-200,240,40,83,7,17,23,27,11,42,53,21,20,7,13,2,5,110
20141215BOSPHI,21400357,BOS,PHI,BOS,-210,240,38,86,6,25,23,35,16,36,52,26,23,15,22,5,9,105
20141215BOSPHI,21400357,BOS,PHI,PHI,175,240,33,93,4,28,17,21,16,32,48,19,28,11,22,9,5,87
20141215CHIATL,21400358,CHI,ATL,CHI,120,240,35,93,6,29,10,14,15,42,57,18,17,3,14,6,7,86
20141215CHIATL,21400358,CHI,ATL,ATL,-140,240,36,83,7,21,14,17,5,35,40,26,17,10,9,7,6,93
20141215ORLTOR,21400359,ORL,TOR,ORL,260,240,36,74,4,15,6,8,6,30,36,13,19,5,19,7,4,82
20141215ORLTOR,21400359,ORL,TOR,TOR,-320,240,37,83,11,30,10,15,12,27,39,25,14,8,11,4,7,95
20141215MILPHX,21400360,MIL,PHX,MIL,190,240,35,73,8,16,18,22,5,28,33,23,27,10,21,1,5,96
20141215MILPHX,21400360,MIL,PHX,PHX,-230,240,30,75,12,38,22,27,16,26,42,17,24,12,20,5,1,94
20141215SASPOR,21400361,SAS,POR,SAS,330,240,38,78,4,11,15,22,9,33,42,19,21,5,15,4,2,95
20141215SASPOR,21400361,SAS,POR,POR,-400,240,41,89,7,18,19,22,11,35,46,18,19,8,11,2,4,108
20141215DETLAC,21400362,DET,LAC,DET,700,240,35,83,8,27,13,22,17,24,41,23,19,10,17,3,3,91
20141215DETLAC,21400362,DET,LAC,LAC,-1000,240,43,80,12,24,15,20,12,29,41,35,21,9,14,3,3,113
20141216MINWAS,21400363,MIN,WAS,MIN,800,240,36,81,3,8,20,35,11,30,41,17,18,7,9,5,8,95
20141216MINWAS,21400363,MIN,WAS,WAS,-1200,240,43,86,10,17,13,18,10,36,46,29,25,7,10,8,5,109
20141216MIABKN,21400364,MIA,BKN,MIA,220,240,33,72,9,24,20,26,7,34,41,20,23,9,18,2,2,95
20141216MIABKN,21400364,MIA,BKN,BKN,-260,240,30,77,8,28,23,32,11,26,37,25,26,9,17,2,2,91
20141216GSWMEM,21400365,GSW,MEM,GSW,140,240,39,95,9,31,11,12,15,34,49,18,19,9,14,11,4,98
20141216GSWMEM,21400365,GSW,MEM,MEM,-160,240,42,92,5,14,16,19,10,38,48,24,16,9,12,4,11,105
20141216UTANOP,21400366,UTA,NOP,UTA,450,240,45,90,5,15,16,19,18,19,37,19,18,6,15,7,9,111
20141216UTANOP,21400366,UTA,NOP,NOP,-600,240,47,79,8,16,17,18,9,23,32,24,20,9,16,9,7,119
20141216DALNYK,21400367,DAL,NYK,DAL,-350,240,42,83,15,33,8,8,10,31,41,30,14,9,17,4,5,107
